problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
avgLastBoolScore-fitness;me-hebbian-synapse;2;[2, 2];300;30000;30000;5.57200e+00;100;60;4;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;4.03671e-01;1.98893e-02
avgLastBoolScore-fitness;me-hebbian-synapse;9;[2, 2];300;30000;30000;5.69800e+00;100;70;1;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;8.09107e-02;1.81863e-02
avgLastBoolScore-fitness;me-hebbian-synapse;7;[2, 2];300;30000;30000;5.70500e+00;100;73;1;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;4.45591e-01;6.14036e-03
avgLastBoolScore-fitness;me-hebbian-synapse;10;[2, 2];300;30000;30000;5.71300e+00;100;59;2;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;8.29916e-02;1.15673e-02
avgLastBoolScore-fitness;me-hebbian-synapse;1;[2, 2];300;30000;30000;5.71800e+00;100;74;2;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;6.67615e-02;9.14165e-03
avgLastBoolScore-fitness;me-hebbian-synapse;6;[2, 2];300;30000;30000;5.72100e+00;100;74;1;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;5.46142e-01;7.80443e-03
avgLastBoolScore-fitness;me-hebbian-synapse;8;[2, 2];300;30000;30000;5.76000e+00;100;75;2;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;3.12848e-01;4.41161e-02
avgLastBoolScore-fitness;me-hebbian-synapse;4;[2, 2];300;30000;30000;5.77500e+00;100;78;1;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;-2.98617e-02;1.23092e-02
avgLastBoolScore-fitness;me-hebbian-synapse;3;[2, 2];300;30000;30000;5.78000e+00;100;77;1;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;3.88496e-02;9.52057e-03
avgLastBoolScore-fitness;me-hebbian-synapse;5;[2, 2];300;30000;30000;5.78500e+00;100;66;1;1.00000e+00;1.00000e+00;1.00000e+00;60;1.00000e+00;5.74912e-01;7.51928e-03
avgLastBoolScore-fitness;me-hebbian-network;2;[2, 2];300;30000;30000;5.19000e+00;55;35;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.54854e-01;5.74313e-07
avgLastBoolScore-fitness;me-hebbian-network;9;[2, 2];300;30000;30000;5.21000e+00;51;33;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.76896e-02;9.61671e-03
avgLastBoolScore-fitness;me-hebbian-network;1;[2, 2];300;30000;30000;5.33100e+00;51;32;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;8.11068e-02;2.35997e-02
avgLastBoolScore-fitness;me-hebbian-network;6;[2, 2];300;30000;30000;5.33200e+00;50;31;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.25691e-02;7.20814e-03
